"player_id","team_id","birth_date","country","height","weight","position","seasons_in_nba","jersey_num"
"78011","1610612737","1939-04-18 00:00:00","USA","6-0",195,"Guard","1",NULL
"78013","1610612758","1934-01-19 00:00:00","USA","6-2",185,"Guard","3","3"
"78014","1610612737","1955-06-16 00:00:00","USA","7-1",235,"Center","18","30"
"78015","1610612744","1958-11-13 00:00:00","USA","6-1",175,"Guard","5","14"
"78016","1610612746","1964-12-27 00:00:00","USA","6-5",180,"Forward","1","42"
"78017","1610612744","1918-04-07 00:00:00","USA","5-10",165,"Guard","1","15"
"78018","1610612744","1933-01-22 00:00:00","USA","6-4",190,"Forward","2","18"
"78019","1610612752","1920-06-16 00:00:00","USA","6-4",185,"Forward","1",NULL
"78020","1610612765","1933-01-20 00:00:00","USA","6-5",205,"Forward","2","15"
"78021","1610612764","1967-08-24 00:00:00","USA","6-11",255,"Forward","1","13"
"78022","1610612750","1963-06-03 00:00:00","USA","6-8",212,"Forward","3","3"
"78023","1610612752","1921-12-31 00:00:00","USA","6-7",215,"Center","3","3"
"78025","1610612737","1953-05-26 00:00:00","USA","6-8",205,"Forward","11","5"
"78027","1610612757","1962-04-23 00:00:00","USA","6-5",200,"Forward","1","11"
"78028","1610612765","1949-07-02 00:00:00","USA","6-7",225,"Forward","8","41"
"78029","1610612748","1961-01-04 00:00:00","USA","6-8",250,"Center","2","50"
"78030","1610612749","1959-06-21 00:00:00","USA","6-5",195,"Forward","1","12"
"78031","1610612766","1965-10-23 00:00:00","USA","6-9",220,"Forward","3","32"
"78035","1610612762","1962-11-08 00:00:00","USA","6-2",180,"Guard","4","11"
"78036","1610612752","1955-08-07 00:00:00","USA","6-7",230,"Forward","1","52"
"78037","1610612752","1940-06-06 00:00:00","USA","6-6",205,"Forward","3","34"
"78039","1610612746","1948-10-15 00:00:00","USA","6-10",225,"Center","3","22"
"78040","1610612744","1938-08-03 00:00:00","USA","6-9",220,"Forward","3","17"
"78042","1610612760","1944-06-29 00:00:00","USA","6-9",220,"Center","8","21"
"78043","1610612744","1923-06-23 00:00:00","USA","5-10",165,"Guard","4","7"
"78045","1610612752","1944-06-07 00:00:00","USA","6-5",218,"Forward","12","32"
"78046","1610612741","1949-04-17 00:00:00","USA","6-3",180,"Guard","1","34"
"78047","1610612739","1952-01-12 00:00:00","USA","6-8",215,"Forward","9","4"
"78048","1610612765","1960-10-26 00:00:00","USA","6-5",195,"Guard","6",NULL
"78049","1610612738","1934-02-12 00:00:00","USA","6-10",215,"Center","13","6"
"78050","1610612744","1917-07-11 00:00:00","USA","6-5",240,"Center","4",NULL
"78057","1610612738","1957-01-23 00:00:00","USA","6-6",200,"Forward","2","4"
"78059","1610612756","1960-05-07 00:00:00","USA","6-6",210,"Forward","11","33"
"78060","1610612738","1938-11-08 00:00:00","USA","6-6",210,"Forward","13","16"
"78061","1610612752","1935-02-17 00:00:00","USA","6-5",190,"Forward","1","5"
"78062","1610612751","1960-11-17 00:00:00","USA","6-9",215,"Forward","1","44"
"78063","1610612747","1924-02-16 00:00:00","USA","6-2",185,"Guard","6","10"
"78064","1610612744","1934-07-11 00:00:00","USA","6-7",220,"Forward","7","18"
"78065","1610612738","1951-06-13 00:00:00","USA","6-7",210,"Forward","4","12"
"78066","1610612755","1928-04-09 00:00:00","USA","6-3",205,"Forward","2","15"
"78068","1610612752","1958-12-28 00:00:00","USA","6-8",208,"Forward","3","32"
"78069","1610612758","1950-01-22 00:00:00","USA","6-1",170,"Guard","1","15"
"78071","1610612747","1919-12-20 00:00:00","USA","6-0",175,"Guard","2","10"
"78072","1610612737","1905-04-16 00:00:00","USA","6-3",195,"Guard","1","27"
"78076","1610612755","1928-05-19 00:00:00","USA","6-8",195,"Forward","15","4"
"78078","1610612752","1919-03-30 00:00:00","USA","6-0",175,"Guard","1","6"
"78080","1610612757","1954-10-27 00:00:00","USA","6-11",240,"Center","1","50"
"78081","1610612741","1944-10-14 00:00:00","USA","6-3",205,"Guard","2","8"
"78082","1610612737","1929-12-21 00:00:00","USA","6-9",212,"Center","2","19-22"
"78084","1610612757","1945-11-12 00:00:00","USA","6-10",225,"Center","10","54"
"78086","1610612747","1928-05-27 00:00:00","USA","6-5",200,"Forward","6","15"
"78087","1610612760","1960-04-16 00:00:00","USA","6-10",210,"Forward","4","40"
"78088","1610612755","1948-04-12 00:00:00","USA","6-8",220,"Forward","1","25"
"78091","1610612747","1922-07-03 00:00:00","USA","6-6",200,"Forward","3","15"
"78100","1610612765","1938-07-12 00:00:00","USA","6-9",215,"Forward","9","31"
"78102","1610612762","1962-12-04 00:00:00","USA","6-7",188,"Forward","3","20"
"78103","1610612760","1953-06-18 00:00:00","USA","6-8",210,"Forward","3","45"
"78106","1610612752","1933-08-17 00:00:00","USA","6-9",198,"Forward","8","17"
"78110","1610612741","1962-12-17 00:00:00","USA","7-0",210,"Forward","6","4"
"78111","1610612765","1953-11-20 00:00:00","USA","6-4",195,"Forward","1","11"
"78113","1610612747","1932-11-09 00:00:00","USA","6-2",180,"Guard","9","11"
"78114","1610612738","1922-09-01 00:00:00","USA","6-2",190,"Guard","4","15"
"78116","1610612764","1962-03-11 00:00:00","USA","6-5",185,"Guard","1","32"
"78117","1610612755","1928-01-30 00:00:00","USA","6-1",180,"Guard","12","5"
"78121","1610612755","1939-02-23 00:00:00","USA","6-7",220,"Forward","3","22"
"78124","1610612738","1923-06-10 00:00:00","USA","6-2",175,"Guard","2","8"
"78125","1610612737","1927-03-14 00:00:00","USA","6-11",235,"Center","9","13"
"78126","1610612738","1926-05-25 00:00:00","USA","6-1",175,"Guard","11","21"
"78128","1610612752","1933-12-04 00:00:00","USA","6-8",200,"Forward","2","16"
"78131","1610612744","1923-11-05 00:00:00","USA","6-2",165,"Forward","1","4"
"78132","1610612737","1957-05-01 00:00:00","USA","6-7",210,"Forward","2","11"
"78133","1610612760","1955-10-19 00:00:00","USA","6-8",240,"Forward","10","8"
"78135","1610612741","1954-03-21 00:00:00","USA","6-6",215,"Forward","2","27"
"78136","1610612752","1959-09-13 00:00:00","USA","6-2",170,"Guard","1","13"
"78138","1610612752","1953-08-07 00:00:00","USA","6-6",200,"Forward","1","20"
"78139","1610612744","1957-07-02 00:00:00","USA","6-7",210,"Forward","12","45"
"78140","1610612755","1963-03-24 00:00:00","USA","6-2",200,"Forward","1","14"
"78143","1610612746","1952-04-06 00:00:00","USA","6-9",235,"Forward","5","34"
"78145","1610612757","1950-11-13 00:00:00","USA","6-2",175,"Guard","1","11"
"78146","1610612754","1956-11-29 00:00:00","USA","6-1",168,"Guard","10","12"
"78147","1610612738","1939-05-22 00:00:00","USA","6-3",190,"Guard","9","20"
"78150","1610612759","1949-02-11 00:00:00","USA","6-1",180,"Guard","6","13"
"78151","1610612737","1943-07-12 00:00:00","USA","6-7",220,"Forward","16","36"
"78152","1610612746","1944-05-04 00:00:00","USA","6-6",225,"Forward","1","4-27"
"78157","1610612765","1949-08-10 00:00:00","USA","6-5",200,"Guard","4","44"
"78159","1610612758","1943-06-29 00:00:00","USA","6-7",195,"Forward","1","11"
"78160","1610612737","1938-10-09 00:00:00","USA","6-5",220,"Forward","1","12"
"78161","1610612759","1955-04-18 00:00:00","USA","6-1",170,"Guard","1","20"
"78162","1610612752","1961-10-29 00:00:00","USA","6-5",175,"Forward","1","26"
"78163","1610612765","1929-01-25 00:00:00","USA","5-10",165,"Guard","2","5"
"78164","1610612742","1962-07-03 00:00:00","USA","6-8",210,"Forward","1","52"
"78167","1610612751","1952-06-16 00:00:00","USA","6-3",190,"Guard","4","30"
"78168","1610612760","1952-09-10 00:00:00","USA","6-5",195,"Forward","2","22"
"78169","1610612747","1926-11-02 00:00:00","USA","5-11",180,"Guard","6","20"
"78170","1610612764","1941-03-01 00:00:00","USA","6-6",220,"Forward","1","34"
"78172","1610612754","1960-09-09 00:00:00","USA","6-5",205,"Guard","1","21"
"78173","1610612741","1942-03-28 00:00:00","USA","6-5",195,"Guard","11","4"
"78174","1610612742","1962-02-18 00:00:00","USA","6-4",200,"Guard","1","7"
"78175","1610612759","1964-09-21 00:00:00","USA","6-1",175,"Guard","1","3"
"78177","1610612765","1922-12-22 00:00:00","USA","6-3",190,"Guard","2",NULL
"78178","1610612758","1936-10-05 00:00:00","USA","6-1",180,"Guard","10","10"
"78179","1610612738","1967-11-29 00:00:00","USA","6-1",160,"Forward","3",NULL
"78181","1610612744","1964-01-19 00:00:00","USA","6-6",210,"Forward","2","22"
"78183","1610612746","1961-11-01 00:00:00","USA","6-6",205,"Guard","9","43"
"78184","1610612755","1951-10-10 00:00:00","USA","6-0",160,"Guard","1","10"
"78185","1610612747","1920-07-27 00:00:00","USA","6-2",190,"Forward","1",NULL
"78187","1610612752","1929-07-05 00:00:00","USA","6-6",180,"Forward","1","14"
"78188","1610612747","1949-05-09 00:00:00","USA","7-1",250,"Center","8","3"
"78189","1610612738","1945-11-18 00:00:00","USA","6-9",235,"Center","2","33"
"78190","1610612749","1947-01-28 00:00:00","USA","6-5",195,"Forward","8","4"
"78191","1610612746","1958-04-12 00:00:00","USA","6-9",225,"Forward","2","32"
"78192","1610612749","1964-03-09 00:00:00","USA","6-3",180,"Guard","1","11"
"78194","1610612764","1969-04-03 00:00:00","USA","6-3",200,"Forward","3","34"
"78195","1610612744","1958-01-18 00:00:00","USA","6-8",215,"Forward","13","2"
"78197","1610612738","1965-05-19 00:00:00","USA","6-10",225,"Guard","3",NULL
"78198","1610612753","1964-01-30 00:00:00","USA","6-5",210,"Forward","6","32"
"78199","1610612744","1952-04-22 00:00:00","USA","6-4",185,"Guard","9","20"
"78202","1610612739","1946-02-26 00:00:00","USA","6-5",195,"Forward","11","7"
"78205","1610612741","1955-01-08 00:00:00","USA","6-4",200,"Forward","2","28"
"78207","1610612757","1949-02-14 00:00:00","USA","7-0",220,"Center","2","43"
"78208","1610612739","1953-10-26 00:00:00","USA","6-2",170,"Guard","4","11"
"78209","1610612752","1939-04-26 00:00:00","USA","6-5",190,"Forward","1",NULL
"78215","1610612741","1953-01-15 00:00:00","USA","6-3",198,"Guard","11","14"
"78216","1610612752","1934-09-21 00:00:00","USA","6-3",185,"Guard","4","17"
"78217","1610612737","1953-10-16 00:00:00","USA","6-9",225,"Center","3","40"
"78219","1610612764","1942-03-17 00:00:00","USA","5-8",170,"Guard","1","24"
"78220","1610612739","1948-07-08 00:00:00","USA","6-8",225,"Forward","3","35"
"78223","1610612752","1932-11-02 00:00:00","USA","6-6",218,"Forward","3","16"
"78225","1610612758","1925-06-26 00:00:00","USA","6-5",205,"Forward","8","15"
"78226","1610612738","1920-10-17 00:00:00","USA","6-4",200,"Forward","4","12"
"78227","1610612758","1964-07-20 00:00:00","USA","6-6",210,"Forward","2","20"
"78232","1610612758","1932-09-11 00:00:00","USA","6-9",220,"Center","4","27"
"78233","1610612747","1959-09-08 00:00:00","USA","6-7",230,"Forward","5","35"
"78237","1610612738","1951-09-04 00:00:00","USA","6-3",185,"Guard","6","20"
"78238","1610612752","1941-12-20 00:00:00","USA","6-7",200,"Forward","8","9"
"78239","1610612762","1950-01-18 00:00:00","USA","6-5",190,"Forward","5","15"
"78244","1610612758","1936-10-11 00:00:00","USA","6-7",205,"Forward","5","13"
"78245","1610612757","1949-05-05 00:00:00","USA","6-5",180,"Guard","9","15"
"78251","1610612744","1963-01-17 00:00:00","USA","6-5",195,"Guard","1","34"
"78252","1610612758","1936-06-19 00:00:00","USA","6-3",185,"Forward","1","20"
"78253","1610612764","1947-04-11 00:00:00","USA","6-6",220,"Forward","1","40"
"78256","1610612737","1935-01-20 00:00:00","USA","6-5",205,"Forward","1","22"
"78257","1610612754","1960-11-17 00:00:00","USA","6-11",245,"Center","5","40"
"78259","1610612752","1937-07-22 00:00:00","USA","6-2",185,"Guard","1","17"
"78261","1610612756","1962-11-29 00:00:00","USA","6-8",220,"Forward","2","11"
"78264","1610612755","1963-08-05 00:00:00","USA","6-10",220,"Forward","2","41"
"78267","1610612756","1948-08-16 00:00:00","USA","6-4",215,"Forward","1","23"
"78269","1610612757","1948-01-22 00:00:00","USA","6-8",210,"Forward","1","34"
"78270","1610612764","1940-09-04 00:00:00","USA","6-5",200,"Forward","1","16"
"78271","1610612749","1958-07-24 00:00:00","USA","6-10",260,"Forward","2","25"
"78273","1610612742","1968-05-10 00:00:00","USA","6-4",190,"Guard","2","10"
"78274","1610612745","1957-10-29 00:00:00","USA","6-7",215,"Forward","1","42"
"78275","1610612738","1923-11-13 00:00:00","USA","6-2",185,"Forward","3",NULL
"78277","1610612739","1945-01-18 00:00:00","USA","6-9",225,"Center","1","40"
"78278","1610612737","1929-12-20 00:00:00","USA","6-1",180,"Guard","2","18"
"78279","1610612759","1961-07-02 00:00:00","USA","6-2",170,"Guard","9","20"
"78280","1610612737","1929-11-16 00:00:00","USA","6-4",210,"Forward","2","6"
"78281","1610612758","1961-08-09 00:00:00","USA","6-3",190,"Guard","2","2"
"78283","1610612738","1933-12-16 00:00:00","USA","6-8",220,"Forward","1","16"
"78284","1610612758","1930-10-04 00:00:00","USA","6-6",210,"Forward","1","12"
"78285","1610612738","1934-12-23 00:00:00","USA","6-4",215,"Forward","1","12"
"78286","1610612756","1970-12-21 00:00:00","USA","6-5",230,"Forward","1","4"
"78293","1610612742","1964-11-28 00:00:00","USA","7-0",230,"Forward","6","42"
"78294","1610612747","1953-07-26 00:00:00","USA","6-4",185,"Guard","4","43"
"78295","1610612748","1965-11-30 00:00:00","USA","6-4",175,"Guard","1","3"
"78296","1610612746","1951-06-09 00:00:00","USA","6-2",185,"Guard","6","14"
"78297","1610612751","1967-10-03 00:00:00","USA","6-3",190,"Forward","1","24"
"78298","1610612756","1948-02-05 00:00:00","USA","6-5",180,"Guard","2","23"
"78299","1610612745","1960-01-01 00:00:00","USA","6-4",175,"Guard","2",NULL
"78302","1610612743","1946-03-13 00:00:00","USA","6-0",175,"Guard","1",NULL
"78303","1610612752","1960-09-11 00:00:00","USA","6-5",180,"Guard","1","8"
"78304","1610612744","1960-04-10 00:00:00","USA","6-5",195,"Guard","11","10"
"78305","1610612756","1954-06-19 00:00:00","USA","6-8",200,"Forward","2","34"
"78306","1610612749","1950-09-27 00:00:00","USA","6-6",215,"Guard","3","12"
"78307","1610612764","1956-06-22 00:00:00","USA","6-4",210,"Guard","3","12"
"78308","1610612737","1950-01-12 00:00:00","USA","6-5",195,"Guard","2","12"
"78309","1610612758","1939-11-02 00:00:00","USA","6-2",170,"Guard","4","12"
"78310","1610612741","1957-10-13 00:00:00","USA","6-6",190,"Guard","13","24"
"78311","1610612744","1961-10-03 00:00:00","USA","6-7",210,"Forward","2","7"
"78312","1610612765","1935-03-28 00:00:00","USA","6-6",215,"Forward","2","9"
"78313","1610612765","1947-08-13 00:00:00","USA","6-1",160,"Guard","2","23"
"78314","1610612738","1960-04-12 00:00:00","USA","6-7",195,"Forward","5","45"
"78316","1610612765","1969-10-03 00:00:00","USA","6-3",175,"Guard","1","14"
"78317","1610612747","1966-01-02 00:00:00","USA","6-8",225,"Forward","1","30"
"78318","1610612765","1961-04-30 00:00:00","USA","6-1",180,"Guard","13","11"
"78320","1610612754","1960-10-19 00:00:00","USA","6-3",190,"Guard","4","20"
"78321","1610612756","1948-06-27 00:00:00","USA","6-6",205,"Forward","1","40"
"78322","1610612765","1953-08-20 00:00:00","USA","6-8",220,"Forward","1","50"
"78323","1610612756","1962-08-30 00:00:00","USA","6-6",210,"Guard","5","25"
"78325","1610612742","1960-02-05 00:00:00","USA","6-8",225,"Forward","1","25"
"78326","1610612743","1954-07-13 00:00:00","USA","6-4",195,"Guard","8","33"
"78329","1610612757","1971-02-07 00:00:00","USA","6-11",260,"Center","1","35"
"78331","1610612757","1955-01-30 00:00:00","USA","6-10",226,"Center","12","43"
"78333","1610612758","1968-12-02 00:00:00","USA","6-4",185,"Forward","1","5"
"78335","1610612760","1941-05-23 00:00:00","USA","6-4",195,"Guard","8","44"
"78342","1610612758","1940-11-30 00:00:00","USA","6-0",185,"Guard","1","41"
"78343","1610612744","1960-02-23 00:00:00","USA","6-11",215,"Center","2","22"
"78348","1610612760","1958-09-10 00:00:00","USA","6-9",225,"Forward","5","44"
"78349","1610612760","1951-11-25 00:00:00","USA","6-8",190,"Forward","3","20"
"78350","1610612745","1948-11-24 00:00:00","USA","6-8",218,"Forward","11","45"
"78351","1610612755","1957-11-23 00:00:00","USA","6-3",178,"Guard","8","22"
"78352","1610612737","1962-04-13 00:00:00","USA","6-2",178,"Guard","5","4"
"78356","1610612755","1956-07-14 00:00:00","USA","6-9",210,"Forward","1","3"
"78360","1610612765","1920-08-28 00:00:00","USA","6-0",185,"Guard","2",NULL
"78361","1610612743","1953-09-27 00:00:00","USA","5-7",150,"Guard","1","13"
"78365","1610612744","1955-12-20 00:00:00","USA","6-3",175,"Guard","3","11"
"78366","1610612765","1948-07-11 00:00:00","USA","6-8",205,"Forward","6","31"
"78367","1610612745","1945-10-02 00:00:00","USA","6-7",210,"Forward","5","31"
"78368","1610612765","1922-11-03 00:00:00","USA","6-0",170,"Guard","2",NULL
"78369","1610612765","1959-02-16 00:00:00","USA","6-6",220,"Forward","10","7"
"78370","1610612737","1950-04-25 00:00:00","USA","6-6",206,"Forward","3","26"
"78371","1610612738","1930-08-31 00:00:00","USA","6-5",190,"Forward","3","20"
"78372","1610612760","1943-02-24 00:00:00","USA","6-8",190,"Forward","4","35"
"78374","1610612755","1932-12-11 00:00:00","USA","6-7",185,"Forward","3","17"
"78375","1610612752","1959-12-20 00:00:00","USA","6-5",193,"Guard","11","6"
"78377","1610612764","1964-12-13 00:00:00","USA","5-11",160,"Guard","6","1"
"78378","1610612743","1959-06-10 00:00:00","USA","6-5",190,"Guard","8","21"
"78379","1610612758","1966-08-18 00:00:00","USA","6-7",200,"Guard","2","9"
"78380","1610612752","1930-06-29 00:00:00","USA","6-4",170,"Guard","1","16"
"78385","1610612744","1944-02-18 00:00:00","USA","6-7",220,"Forward","6","34"
"78386","1610612739","1960-12-28 00:00:00","USA","6-11",240,"Center","5","50"
"78387","1610612757","1950-09-20 00:00:00","USA","6-1",175,"Guard","4","13"
"78388","1610612758","1934-05-11 00:00:00","USA","6-6",210,"Forward","11","27"
"78390","1610612765","1956-10-30 00:00:00","USA","6-7",215,"Forward","11","41"
"78391","1610612752","1935-08-16 00:00:00","USA","6-8",230,"Center","5","14"
"78392","1610612764","1946-03-14 00:00:00","USA","6-7",245,"Center","13","41"
"78394","1610612742","1963-01-24 00:00:00","USA","6-2",180,"Guard","3","5"
"78395","1610612757","1959-02-03 00:00:00","USA","6-2",183,"Guard","9","1"
"78396","1610612743","1957-11-27 00:00:00","USA","6-7",210,"Forward","1","42"
"78397","1610612737","1948-10-03 00:00:00","USA","6-3",185,"Guard","2","33"
"78398","1610612756","1943-02-22 00:00:00","USA","6-5",210,"Guard","12","5"
"78399","1610612758","1943-02-22 00:00:00","USA","6-5",202,"Forward","12","4"
"78400","1610612751","1951-12-16 00:00:00","USA","6-7",195,"Forward","7","22"
"78401","1610612752","1922-10-28 00:00:00","USA","6-3",185,"Guard-Forward","4","17"
"78403","1610612746","1971-04-03 00:00:00","USA","6-8",215,"Forward","1","25"
